Ecomm Crt Date,Order ID#,Order SKU#,JDA Crt Date,JDA Order ID#,JDA Xfer #,PKMS pkt#,PkMS Wave #,PkMS SKU #,PKMS Original Order Qty,PkMS Original Pkt Qty,PKMS pkt Qty,PKMS shortage Qty,PkMS Cancel Qty,PKMS Shipped Qty,PkMS Date Last Modified,Time Last modified
2/18/2025 6:21,30217005,283623,250218,30217005,48067906,48067906,20250219015,283623,2,2,2,0,0,2,20250222,5853
2/18/2025 6:21,30217005,283623,250218,30217005,48067906,48067906,20250219015,283623,2,2,2,0,0,2,20250222,5853
2/19/2025 7:10,30217401,327858,250219,30217401,48080031,48080031,20250219015,327858,1,1,1,0,0,1,20250222,5853
2/19/2025 16:05,30217597,322793,250219,30217597,48084315,48084315,20250220026,322793,2,2,2,0,0,2,20250222,5853
2/19/2025 16:05,30217597,322793,250219,30217597,48084315,48084315,20250220026,322793,2,2,2,0,0,2,20250222,5853
2/19/2025 23:46,30217725,306017,250219,30217725,48086894,48086894,20250220027,306017,1,1,1,0,0,1,20250224,11558
2/20/2025 17:36,30218066,287158,250220,30218066,48094682,48094682,20250222002,287158,1,1,1,0,0,1,20250226,213123
2/21/2025 10:41,30218420,326240,250221,30218420,48103215,48103215,20250222002,326240,1,1,1,0,0,1,20250227,41335
2/21/2025 11:26,30218491,322564,250221,30218491,48103273,48103273,20250222002,322564,3,3,3,0,0,3,20250224,183936
2/22/2025 9:11,30218988,322895,250222,30218988,48115594,48115594,20250225002,322895,1,1,1,0,0,1,20250227,41335
2/22/2025 9:40,30218997,328484,250222,30218997,48115600,48115600,20250225037,328484,1,1,1,0,0,1,20250301,101911
2/22/2025 12:56,30219137,318766,250222,30219137,48115717,48115717,20250225002,318766,1,1,1,0,0,1,20250227,41335
2/22/2025 15:16,30219232,321042,250222,30219232,48115790,48115790,20250225037,321042,2,2,2,0,0,2,20250301,101912
2/22/2025 15:16,30219232,321042,250222,30219232,48115790,48115790,20250225037,321042,2,2,2,0,0,2,20250301,101912
2/22/2025 15:21,30219235,310225,250222,30219235,48115793,48115793,20250225002,310225,1,1,1,0,0,1,20250227,41335
2/22/2025 17:31,30219300,283043,250222,30219300,48115839,48115839,20250225002,283043,1,1,1,0,0,1,20250227,41335
2/22/2025 17:31,30219300,287527,250222,30219300,48115839,48115839,20250225002,287527,1,1,1,0,0,1,20250227,41335
2/22/2025 17:31,30219300,320900,250222,30219300,48115839,48115839,20250225002,320900,1,1,1,0,0,1,20250227,41335
2/22/2025 17:31,30219300,321014,250222,30219300,48115839,48115839,20250225002,321014,1,1,1,0,0,1,20250227,41335
2/22/2025 18:10,30219309,317796,250222,30219309,48115847,48115847,20250225002,317796,1,1,1,0,0,1,20250227,41335
2/22/2025 18:26,30219313,283162,250222,30219313,48115849,48115849,20250225038,283162,2,2,2,0,0,2,20250305,105810
2/22/2025 18:26,30219313,283162,250222,30219313,48115849,48115849,20250225038,283162,2,2,2,0,0,2,20250305,105810
2/22/2025 18:56,30219323,256414,250222,30219323,48115855,48115855,20250225037,256414,2,2,2,0,0,2,20250301,101912
2/22/2025 18:56,30219323,256414,250222,30219323,48115855,48115855,20250225037,256414,2,2,2,0,0,2,20250301,101912
2/22/2025 19:06,30219341,322764,250222,30219341,48115868,48115868,20250225037,322764,1,1,1,0,0,1,20250301,101912
2/23/2025 3:16,30219433,328164,250223,30219433,48115940,48115940,20250225002,328164,1,1,1,0,0,1,20250227,41335
2/23/2025 9:21,30219511,331957,250223,30219511,48116007,48116007,20250225038,331957,1,1,1,0,0,1,20250228,203913
2/23/2025 10:40,30219559,279380,250223,30219559,48116042,48116042,20250225002,279380,1,1,1,0,0,1,20250227,41335
2/23/2025 10:40,30219559,294595,250223,30219559,48116042,48116042,20250225002,294595,1,1,1,0,0,1,20250227,41335
2/23/2025 10:40,30219559,298649,250223,30219559,48116042,48116042,20250225002,298649,1,1,1,0,0,1,20250227,41335
2/23/2025 10:40,30219559,308408,250223,30219559,48116042,48116042,20250225002,308408,1,1,1,0,0,1,20250227,41335
2/23/2025 10:40,30219559,322889,250223,30219559,48116042,48116042,20250225002,322889,2,2,2,0,0,2,20250227,41335
2/23/2025 10:40,30219559,322889,250223,30219559,48116042,48116042,20250225002,322889,2,2,2,0,0,2,20250227,41335
2/23/2025 12:41,30219621,279475,250223,30219621,48116092,48116092,20250225002,279475,2,2,2,0,0,2,20250227,41335
2/23/2025 12:41,30219621,279475,250223,30219621,48116092,48116092,20250225002,279475,2,2,2,0,0,2,20250227,41335
2/23/2025 12:41,30219621,322941,250223,30219621,48116092,48116092,20250225002,322941,1,1,1,0,0,1,20250227,41335
2/23/2025 15:45,30219709,283043,250223,30219709,48116166,48116166,20250225002,283043,1,1,1,0,0,1,20250227,41335
2/23/2025 21:00,30219883,329521,250223,30219883,48116293,48116293,20250225037,329521,1,1,1,0,0,1,20250301,101912
2/24/2025 7:51,30220019,283067,250224,30220019,48116405,48116405,20250225002,283067,1,1,1,0,0,1,20250227,41335
2/24/2025 18:16,30220438,283067,250224,30220438,48124519,48124519,20250225037,283067,1,1,1,0,0,1,20250226,153001
2/24/2025 18:26,30220444,329865,250224,30220444,48124524,48124524,20250225037,329865,1,1,1,0,0,1,20250301,101912
2/25/2025 8:50,30220620,314649,250225,30220620,48129753,48129753,20250225036,314649,1,1,1,0,0,1,20250227,41336
2/25/2025 8:50,30220620,314664,250225,30220620,48129753,48129753,20250225036,314664,1,1,1,0,0,1,20250227,41336
2/25/2025 8:50,30220620,331131,250225,30220620,48129753,48129753,20250225036,331131,1,1,1,0,0,1,20250227,41336
2/25/2025 19:26,30220895,314664,250225,30220895,48139377,48139377,20250227006,314664,1,1,1,0,0,1,20250301,71555
2/26/2025 8:01,30221005,322895,250226,30221005,48142577,48142577,20250227006,322895,1,1,1,0,0,1,20250301,101912
2/26/2025 8:11,30221009,322913,250226,30221009,48142580,48142580,20250227006,322913,1,1,1,0,0,1,20250301,71611
2/26/2025 15:06,30221189,88646,250226,30221189,48150123,48150123,20250227006,88646,1,1,1,0,0,1,20250301,101820
2/26/2025 16:41,30221238,322803,250226,30221238,48150152,48150152,20250227006,322803,1,1,1,0,0,1,20250301,120652
2/26/2025 16:41,30221238,322895,250226,30221238,48150152,48150152,20250227006,322895,1,1,1,0,0,1,20250301,120652
2/26/2025 20:20,30221310,314621,250226,30221310,48150202,48150202,20250227006,314621,1,1,1,0,0,1,20250301,101912
2/26/2025 20:46,30221317,324769,250226,30221317,48150208,48150208,20250227006,324769,25,25,25,0,0,25,20250301,71555
2/26/2025 20:46,30221317,324769,250226,30221317,48150208,48150208,20250227006,324769,25,25,25,0,0,25,20250301,71555
2/26/2025 20:46,30221317,324769,250226,30221317,48150208,48150208,20250227006,324769,25,25,25,0,0,25,20250301,71555
2/26/2025 20:46,30221317,324769,250226,30221317,48150208,48150208,20250227006,324769,25,25,25,0,0,25,20250301,71555
2/26/2025 20:46,30221317,324769,250226,30221317,48150208,48150208,20250227006,324769,25,25,25,0,0,25,20250301,71555
2/26/2025 20:46,30221317,324769,250226,30221317,48150208,48150208,20250227006,324769,25,25,25,0,0,25,20250301,71555
2/26/2025 20:46,30221317,324769,250226,30221317,48150208,48150208,20250227006,324769,25,25,25,0,0,25,20250301,71555
2/26/2025 20:46,30221317,324769,250226,30221317,48150208,48150208,20250227006,324769,25,25,25,0,0,25,20250301,71555
2/26/2025 20:46,30221317,324769,250226,30221317,48150208,48150208,20250227006,324769,25,25,25,0,0,25,20250301,71555
2/26/2025 20:46,30221317,324769,250226,30221317,48150208,48150208,20250227006,324769,25,25,25,0,0,25,20250301,71555
2/26/2025 20:46,30221317,324769,250226,30221317,48150208,48150208,20250227006,324769,25,25,25,0,0,25,20250301,71555
2/26/2025 20:46,30221317,324769,250226,30221317,48150208,48150208,20250227006,324769,25,25,25,0,0,25,20250301,71555
2/26/2025 20:46,30221317,324769,250226,30221317,48150208,48150208,20250227006,324769,25,25,25,0,0,25,20250301,71555
2/26/2025 20:46,30221317,324769,250226,30221317,48150208,48150208,20250227006,324769,25,25,25,0,0,25,20250301,71555
2/26/2025 20:46,30221317,324769,250226,30221317,48150208,48150208,20250227006,324769,25,25,25,0,0,25,20250301,71555
2/26/2025 20:46,30221317,324769,250226,30221317,48150208,48150208,20250227006,324769,25,25,25,0,0,25,20250301,71555
2/26/2025 20:46,30221317,324769,250226,30221317,48150208,48150208,20250227006,324769,25,25,25,0,0,25,20250301,71555
2/26/2025 20:46,30221317,324769,250226,30221317,48150208,48150208,20250227006,324769,25,25,25,0,0,25,20250301,71555
2/26/2025 20:46,30221317,324769,250226,30221317,48150208,48150208,20250227006,324769,25,25,25,0,0,25,20250301,71555
2/26/2025 20:46,30221317,324769,250226,30221317,48150208,48150208,20250227006,324769,25,25,25,0,0,25,20250301,71555
2/26/2025 20:46,30221317,324769,250226,30221317,48150208,48150208,20250227006,324769,25,25,25,0,0,25,20250301,71555
2/26/2025 20:46,30221317,324769,250226,30221317,48150208,48150208,20250227006,324769,25,25,25,0,0,25,20250301,71555
2/26/2025 20:46,30221317,324769,250226,30221317,48150208,48150208,20250227006,324769,25,25,25,0,0,25,20250301,71555
2/26/2025 20:46,30221317,324769,250226,30221317,48150208,48150208,20250227006,324769,25,25,25,0,0,25,20250301,71555
2/26/2025 20:46,30221317,324769,250226,30221317,48150208,48150208,20250227006,324769,25,25,25,0,0,25,20250301,71555
2/26/2025 22:25,30221371,321047,250226,30221371,48153284,48153284,20250227006,321047,1,1,1,0,0,1,20250301,101912
2/27/2025 7:35,30221464,321047,250227,30221464,48155667,48155667,20250227006,321047,1,1,1,0,0,1,20250301,101820
2/27/2025 8:41,30221522,330639,250227,30221522,48155716,48155716,20250227006,330639,1,1,1,0,0,1,20250301,101912
2/27/2025 10:00,30221575,327858,250227,30221575,48155758,48155758,20250227009,327858,1,1,1,0,0,1,20250303,235759
2/27/2025 13:50,30221711,293875,250227,30221711,48158186,48158186,20250227022,293875,1,1,1,0,0,1,20250305,34940
2/27/2025 13:50,30221711,320215,250227,30221711,48158186,48158186,20250227022,320215,1,1,1,0,0,1,20250301,101820
2/27/2025 13:50,30221711,320910,250227,30221711,48158186,48158186,20250227022,320910,1,1,1,0,0,1,20250301,101820
2/28/2025 10:46,30222204,263153,250228,30222204,48172326,48172326,20250301004,263153,1,1,1,0,0,1,20250305,202752
2/28/2025 11:26,30222261,318769,250228,30222261,48172374,48172374,20250301002,318769,1,1,1,0,0,1,20250305,125350
2/28/2025 12:26,30222326,288884,250228,30222326,48172430,48172430,20250301003,288884,2,2,2,0,0,2,20250304,190917
2/28/2025 12:26,30222329,328341,250228,30222329,48172433,48172433,20250301002,328341,1,1,1,0,0,1,20250306,141154
2/28/2025 12:26,30222329,329855,250228,30222329,48172433,48172433,20250301002,329855,1,1,1,0,0,1,20250306,141154
2/28/2025 15:21,30222498,283118,250228,30222498,48176174,48176174,20250301002,283118,2,2,2,0,0,2,20250305,152405
3/1/2025 21:51,30223290,323217,250301,30223290,48184204,48184204,20250304018,323217,3,3,3,0,0,3,20250306,102816
3/1/2025 21:51,30223290,323217,250301,30223290,48184204,48184204,20250304018,323217,3,3,3,0,0,3,20250306,102816
3/1/2025 21:51,30223290,323217,250301,30223290,48184204,48184204,20250304018,323217,3,3,3,0,0,3,20250306,102816
3/2/2025 8:46,30223372,248190,250302,30223372,48184292,48184292,20250304026,248190,1,1,1,0,0,1,20250307,202637
3/2/2025 17:41,30223716,285186,250302,30223716,48184572,48184572,20250304026,285186,1,1,1,0,0,1,20250307,202637
3/2/2025 17:41,30223716,327273,250302,30223716,48184572,48184572,20250304026,327273,1,1,1,0,0,1,20250307,202637
3/2/2025 17:41,30223716,329608,250302,30223716,48184572,48184572,20250304026,329608,1,1,1,0,0,1,20250307,202637
3/3/2025 8:15,30223929,331161,250303,30223929,48186376,48186376,20250304026,331161,1,1,1,0,0,1,20250307,235353
3/3/2025 10:55,30224049,318479,250303,30224049,48189504,48189504,20250304026,318479,1,1,1,0,0,1,20250307,202637
3/3/2025 11:51,30224092,301407,250303,30224092,48189540,48189540,20250304018,301407,1,1,1,0,0,1,20250307,23355
3/3/2025 19:06,30224342,318545,250303,30224342,48194046,48194046,20250304026,318545,2,2,2,0,0,2,20250307,202637
3/3/2025 19:06,30224342,318545,250303,30224342,48194046,48194046,20250304026,318545,2,2,2,0,0,2,20250307,202637
3/3/2025 19:30,30224347,318769,250303,30224347,48194051,48194051,20250304026,318769,1,1,1,0,0,1,20250307,101234
3/4/2025 9:01,30224467,319191,250304,30224467,48197442,48197442,20250304018,319191,1,1,1,0,0,1,20250304,190953
3/4/2025 16:51,30224723,283570,250304,30224723,48206477,48206477,20250306016,283570,1,1,1,0,0,1,20250310,2831
3/4/2025 22:15,30224838,329532,250304,30224838,48209785,48209785,20250306010,329532,1,1,1,0,0,1,20250307,202637
3/5/2025 15:21,30225104,282867,250305,30225104,48219902,48219902,20250306016,282867,1,1,1,0,0,1,20250310,151358
3/6/2025 7:31,30225317,283567,250306,30225317,48225406,48225406,20250306016,283567,1,1,1,0,0,1,20250310,173430
3/6/2025 11:41,30225452,308189,250306,30225452,48231045,48231045,20250307029,308189,1,1,1,0,0,1,20250311,93659
3/6/2025 13:15,30225501,319191,250306,30225501,48231081,48231081,20250307025,319191,1,1,1,0,0,1,20250310,2831
3/6/2025 21:06,30225682,315790,250306,30225682,48235205,48235205,20250307025,315790,1,1,1,0,0,1,20250312,210605
3/7/2025 9:21,30225850,322795,250307,30225850,48240467,48240467,20250307025,322795,1,1,1,0,0,1,20250310,2832
3/7/2025 9:21,30225850,322807,250307,30225850,48240467,48240467,20250307025,322807,1,1,1,0,0,1,20250310,2832
3/7/2025 9:21,30225850,322908,250307,30225850,48240467,48240467,20250307025,322908,4,4,4,0,0,4,20250310,2832
3/7/2025 9:21,30225850,322908,250307,30225850,48240467,48240467,20250307025,322908,4,4,4,0,0,4,20250310,2832
3/7/2025 9:21,30225850,322908,250307,30225850,48240467,48240467,20250307025,322908,4,4,4,0,0,4,20250310,2832
3/7/2025 9:21,30225850,328466,250307,30225850,48240467,48240467,20250307025,328466,1,1,1,0,0,1,20250310,2832
3/7/2025 10:21,30225901,328484,250307,30225901,48240511,48240511,20250307025,328484,1,1,1,0,0,1,20250310,2832
3/7/2025 10:46,30225926,283089,250307,30225926,48243844,48243844,20250310019,283089,1,1,1,0,0,1,20250313,39
3/7/2025 10:46,30225926,283094,250307,30225926,48243844,48243844,20250310019,283094,1,1,1,0,0,1,20250313,39
3/7/2025 10:46,30225926,314912,250307,30225926,48243844,48243844,20250310019,314912,1,1,1,0,0,1,20250313,39
3/7/2025 14:21,30226119,327917,250307,30226119,48243997,48243997,20250310019,327917,1,1,1,0,0,1,20250313,40
3/7/2025 14:21,30226119,330629,250307,30226119,48243997,48243997,20250310019,330629,1,1,1,0,0,1,20250313,40
3/8/2025 17:40,30226787,314665,250308,30226787,48255637,48255637,20250310019,314665,1,1,1,0,0,1,20250311,141037
3/9/2025 5:21,30226900,328925,250309,30226900,48255737,48255737,20250310020,328925,1,1,1,0,0,1,20250313,134151
3/9/2025 12:11,30227035,331966,250309,30227035,48255842,48255842,20250310020,331966,2,2,2,0,0,2,20250313,134151
3/9/2025 12:11,30227035,331966,250309,30227035,48255842,48255842,20250310020,331966,2,2,2,0,0,2,20250313,134151
3/10/2025 21:41,30228148,331156,250310,30228148,48267067,48267067,20250313005,331156,3,3,3,0,0,3,20250320,131303
3/10/2025 21:41,30228148,331156,250310,30228148,48267067,48267067,20250313005,331156,3,3,3,0,0,3,20250320,131303
3/12/2025 5:01,30228711,313022,250312,30228711,48283316,48283316,20250313006,313022,5,5,5,0,0,5,20250319,224638
3/12/2025 9:10,30228756,312733,250312,30228756,48283345,48283345,20250313003,312733,1,1,1,0,0,1,20250313,150955
3/12/2025 11:01,30228816,328144,250312,30228816,48286534,48286534,20250313003,328144,1,1,1,0,0,1,20250313,193255
3/13/2025 16:31,30229549,294452,250313,30229549,48305935,48305935,20250315002,294452,1,1,1,0,0,1,20250325,112538
3/15/2025 4:16,30230402,322803,250315,30230402,48322789,48322789,20250319002,322803,1,1,1,0,0,1,20250322,112514
3/15/2025 9:31,30230476,308189,250315,30230476,48322846,48322846,20250319002,308189,1,1,1,0,0,1,20250324,44341
3/15/2025 17:26,30230772,318545,250315,30230772,48323079,48323079,20250319002,318545,1,1,1,0,0,1,20250324,35838
3/15/2025 18:21,30230802,328422,250315,30230802,48323102,48323102,20250319002,328422,1,1,1,0,0,1,20250324,44341
3/15/2025 19:45,30230849,234912,250315,30230849,48323134,48323134,20250319002,234912,1,1,1,0,0,1,20250322,72442
3/16/2025 11:10,30231093,330629,250316,30231093,48323391,48323391,20250319002,330629,1,1,1,0,0,1,20250321,153755
3/16/2025 11:10,30231093,331292,250316,30231093,48323391,48323391,20250319002,331292,1,1,1,0,0,1,20250321,153755
3/16/2025 20:16,30231376,312735,250316,30231376,48323604,48323604,20250319002,312735,1,1,1,0,0,1,20250322,112515
3/16/2025 21:56,30231502,315982,250316,30231502,48323701,48323701,20250319002,315982,1,1,1,0,0,1,20250324,35838
3/17/2025 1:40,30231568,274509,250317,30231568,48323746,48323746,20250319002,274509,1,1,1,0,0,1,20250322,72442
3/17/2025 1:40,30231568,288886,250317,30231568,48323746,48323746,20250319002,288886,1,1,1,0,0,1,20250322,72442
3/17/2025 15:31,30231946,330870,250317,30231946,48332752,48332752,20250319002,330870,26,26,26,0,0,26,20250322,112515
3/17/2025 15:31,30231946,330870,250317,30231946,48332752,48332752,20250319002,330870,26,26,26,0,0,26,20250322,112515
3/17/2025 15:31,30231946,330870,250317,30231946,48332752,48332752,20250319002,330870,26,26,26,0,0,26,20250322,112515
3/17/2025 15:31,30231946,330870,250317,30231946,48332752,48332752,20250319002,330870,26,26,26,0,0,26,20250322,112515
3/17/2025 15:31,30231946,330870,250317,30231946,48332752,48332752,20250319002,330870,26,26,26,0,0,26,20250322,112515
3/17/2025 15:31,30231946,330870,250317,30231946,48332752,48332752,20250319002,330870,26,26,26,0,0,26,20250322,112515
3/17/2025 15:31,30231946,330870,250317,30231946,48332752,48332752,20250319002,330870,26,26,26,0,0,26,20250322,112515
3/17/2025 15:31,30231946,330870,250317,30231946,48332752,48332752,20250319002,330870,26,26,26,0,0,26,20250322,112515
3/17/2025 15:31,30231946,330870,250317,30231946,48332752,48332752,20250319002,330870,26,26,26,0,0,26,20250322,112515
3/17/2025 15:31,30231946,330870,250317,30231946,48332752,48332752,20250319002,330870,26,26,26,0,0,26,20250322,112515
3/17/2025 15:31,30231946,330870,250317,30231946,48332752,48332752,20250319002,330870,26,26,26,0,0,26,20250322,112515
3/17/2025 15:31,30231946,330870,250317,30231946,48332752,48332752,20250319002,330870,26,26,26,0,0,26,20250322,112515
3/17/2025 15:31,30231946,330870,250317,30231946,48332752,48332752,20250319002,330870,26,26,26,0,0,26,20250322,112515
3/17/2025 15:31,30231946,330870,250317,30231946,48332752,48332752,20250319002,330870,26,26,26,0,0,26,20250322,112515
3/17/2025 15:31,30231946,330870,250317,30231946,48332752,48332752,20250319002,330870,26,26,26,0,0,26,20250322,112515
3/17/2025 15:31,30231946,330870,250317,30231946,48332752,48332752,20250319002,330870,26,26,26,0,0,26,20250322,112515
3/17/2025 15:31,30231946,330870,250317,30231946,48332752,48332752,20250319002,330870,26,26,26,0,0,26,20250322,112515
3/17/2025 15:31,30231946,330870,250317,30231946,48332752,48332752,20250319002,330870,26,26,26,0,0,26,20250322,112515
3/17/2025 15:31,30231946,330870,250317,30231946,48332752,48332752,20250319002,330870,26,26,26,0,0,26,20250322,112515
3/17/2025 15:31,30231946,330870,250317,30231946,48332752,48332752,20250319002,330870,26,26,26,0,0,26,20250322,112515
3/17/2025 15:31,30231946,330870,250317,30231946,48332752,48332752,20250319002,330870,26,26,26,0,0,26,20250322,112515
